 	Area	Mean	Min	Max
999	344064	392.913	325	811
1000	344064	392.613	325	821
1001	344064	357.249	288	1084
1002	344064	356.655	284	1042
1003	344064	356.272	289	994
1004	344064	355.793	291	1069
1005	344064	355.405	286	1101
1006	344064	354.579	286	1057
1007	344064	353.325	284	1095
1008	344064	352.775	287	1020
1009	344064	352.092	286	1027
1010	344064	456.231	341	1625
1011	344064	492.904	365	1866
1012	344064	507.924	381	1902
1013	344064	512.145	381	1977
1014	344064	516.118	384	1659
1015	344064	519.649	385	1713
1016	344064	523.057	390	1675
1017	344064	524.985	390	1554
1018	344064	527.515	395	1381
1019	344064	529.298	391	1455
1020	344064	530.543	392	1573
1021	344064	531.977	395	1629
1022	344064	532.462	396	1757
1023	344064	532.905	394	1793
1024	344064	533.631	396	1731
1025	344064	532.551	390	1879
1026	344064	531.627	395	2111
1027	344064	530.844	394	2147
1028	344064	530.389	391	2128
1029	344064	529.615	398	1911
1030	344064	529.697	393	2040
1031	344064	530.635	396	2013
1032	344064	529.258	394	1920
1033	344064	529.721	389	1856
1034	344064	530.286	395	1955
1035	344064	528.449	389	1984
1036	344064	528.724	391	1882
1037	344064	529.446	397	2009
1038	344064	528.307	388	2018
1039	344064	530.207	390	2062
1040	344064	528.478	393	2095
1041	344064	528.811	392	2042
1042	344064	528.757	390	2000
1043	344064	528.600	393	1899
1044	344064	528.088	395	2041
1045	344064	527.660	388	1945
1046	344064	529.298	394	1921
1047	344064	528.694	395	2006
1048	344064	528.698	393	1973
1049	344064	529.196	390	1787
1050	344064	529.640	389	1925
1051	344064	528.986	390	1862
1052	344064	528.370	393	1889
1053	344064	528.714	396	1972
1054	344064	528.621	395	1855
1055	344064	529.602	397	1908
1056	344064	530.050	392	1868
1057	344064	528.877	390	1804
1058	344064	528.513	395	1676
1059	344064	528.281	396	1779
1060	344064	528.595	385	1644
1061	344064	528.101	390	1713
1062	344064	531.539	396	1698
1063	344064	529.258	388	1636
1064	344064	529.337	391	1845
1065	344064	528.668	390	1702
1066	344064	529.295	395	1746
1067	344064	528.659	393	1641
1068	344064	528.919	392	1751
1069	344064	528.721	387	1821
1070	344064	529.158	395	1629
1071	344064	528.605	386	1696
1072	344064	528.051	389	1773
1073	344064	527.844	389	1953
1074	344064	528.655	394	1712
1075	344064	528.043	394	1802
1076	344064	530.066	389	1826
1077	344064	528.564	389	1915
1078	344064	528.414	395	1881
1079	344064	843.261	651	4095
1080	344064	846.161	655	4095
1081	344064	847.833	656	4095
1082	344064	847.951	652	4095
1083	344064	848.580	650	4095
1084	344064	693.876	568	4095
1085	344064	693.611	568	4095
1086	344064	692.992	573	4095
1087	344064	692.433	565	4095
1088	344064	692.542	563	4095
1089	344064	469.624	398	4095
1090	344064	469.073	398	4095
1091	344064	468.969	400	4095
1092	344064	468.922	397	4095
1093	344064	469.116	399	4095
1094	344064	389.238	337	4095
1095	344064	389.156	336	4095
1096	344064	389.156	335	4095
1097	344064	389.036	337	4095
1098	344064	388.620	333	4095
1099	344064	356.673	310	4095
1100	344064	355.949	312	4095
1101	344064	355.574	312	4095
1102	344064	354.957	310	4095
1103	344064	354.401	310	4095
1104	344064	353.459	309	4095
1105	344064	352.047	311	4095
1106	344064	351.349	304	4095
1107	344064	350.515	307	4095
1108	344064	413.654	356	4095
1109	344064	459.998	387	4095
1110	344064	481.401	409	4095
1111	344064	488.751	414	4095
1112	344064	494.561	418	4095
1113	344064	498.844	421	4095
1114	344064	502.753	427	4095
1115	344064	505.182	419	4095
1116	344064	508.252	424	4095
1117	344064	510.982	428	4095
1118	344064	513.072	429	4095
1119	344064	514.944	428	4095
1120	344064	515.898	433	4095
1121	344064	516.631	437	4095
1122	344064	518.104	433	4095
1123	344064	517.786	434	4095
1124	344064	517.891	437	4095
1125	344064	517.142	437	4095
1126	344064	517.032	434	4095
1127	344064	516.783	430	4095
1128	344064	517.020	423	4095
1129	344064	518.358	431	4095
1130	344064	517.804	436	4095
1131	344064	518.315	433	4095
1132	344064	519.820	440	4095
1133	344064	517.610	428	4095
1134	344064	518.067	431	4095
1135	344064	518.119	433	4095
1136	344064	517.540	435	4095
1137	344064	518.825	432	4095
1138	344064	517.927	431	4095
1139	344064	518.930	429	4095
1140	344064	518.462	431	4095
1141	344064	518.320	438	4095
1142	344064	517.915	432	4095
1143	344064	517.560	433	4095
1144	344064	518.833	432	4095
1145	344064	518.653	435	4095
1146	344064	518.871	436	4095
1147	344064	519.148	435	4095
1148	344064	519.465	434	4095
1149	344064	519.040	437	4095
1150	344064	518.606	433	4095
1151	344064	518.891	435	4095
1152	344064	518.488	436	4095
1153	344064	519.040	436	4095
1154	344064	519.596	434	4095
1155	344064	519.062	433	4095
1156	344064	518.811	433	4095
1157	344064	518.368	435	4095
1158	344064	518.652	435	4095
1159	344064	518.655	433	4095
1160	344064	519.867	435	4095
1161	344064	519.667	430	4095
1162	344064	522.870	437	4095
1163	344064	519.325	432	4095
1164	344064	519.442	433	4095
1165	344064	519.063	434	4095
1166	344064	519.330	436	4095
1167	344064	519.094	435	4095
1168	344064	519.707	436	4095
1169	344064	519.048	433	4095
1170	344064	518.773	436	4095
1171	344064	518.625	431	4095
1172	344064	518.758	433	4095
1173	344064	518.712	430	4095
1174	344064	520.489	433	4095
1175	344064	519.237	429	4095
1176	344064	519.293	437	4095
1177	344064	861.492	640	4095
1178	344064	862.872	645	4095
1179	344064	863.469	647	4095
1180	344064	863.117	647	4095
1181	344064	863.439	654	4095
1182	344064	706.606	507	4095
1183	344064	706.007	507	4095
1184	344064	705.784	505	4095
1185	344064	705.165	505	4095
1186	344064	705.513	512	4095
1187	344064	473.572	370	4095
1188	344064	473.315	361	3810
1189	344064	473.399	370	3679
1190	344064	473.483	362	3757
1191	344064	473.504	363	3665
1192	344064	391.685	321	2211
1193	344064	391.454	320	2251
1194	344064	391.830	323	2259
1195	344064	391.241	320	2090
1196	344064	390.894	316	2118
1197	344064	357.162	311	2329
1198	344064	356.605	308	2347
1199	344064	356.209	309	2413
1200	344064	355.342	308	2384
1201	344064	355.030	308	2457
1202	344064	353.966	305	2342
1203	344064	352.687	305	2624
1204	344064	351.855	303	2443
1205	344064	350.944	302	2534
1206	344064	388.425	331	3366
1207	344064	410.498	344	3965
1208	344064	419.374	353	3827
1209	344064	422.412	354	3817
1210	344064	424.792	355	4035
1211	344064	426.936	360	3917
1212	344064	429.090	358	3985
1213	344064	430.372	361	3157
1214	344064	432.251	363	3194
1215	344064	433.210	361	3143
1216	344064	434.376	366	3200
1217	344064	434.810	363	3230
1218	344064	434.830	367	3403
1219	344064	435.653	366	3531
1220	344064	434.579	360	4095
1221	344064	433.926	361	4005
1222	344064	432.857	362	4095
1223	344064	431.879	360	4095
1224	344064	431.943	362	4095
1225	344064	430.847	363	4004
1226	344064	430.616	362	4077
1227	344064	430.665	359	4095
1228	344064	430.068	365	3996
1229	344064	429.838	362	4095
1230	344064	430.340	362	4095
1231	344064	429.221	354	4095
1232	344064	429.335	362	4095
1233	344064	428.964	360	4095
1234	344064	428.856	364	4095
1235	344064	429.443	359	4095
1236	344064	428.852	362	4095
1237	344064	429.220	362	3809
1238	344064	429.130	361	4095
1239	344064	428.869	361	4095
1240	344064	428.414	354	3961
1241	344064	428.692	360	4054
1242	344064	429.201	362	3947
1243	344064	428.624	362	3864
1244	344064	428.852	362	4008
1245	344064	428.914	365	3936
1246	344064	428.920	362	4093
1247	344064	428.662	361	3953
1248	344064	428.196	361	3858
1249	344064	428.292	361	3856
1250	344064	428.371	358	3756
1251	344064	428.300	358	4085
1252	344064	428.739	359	4058
1253	344064	428.306	359	4031
1254	344064	428.136	359	4025
1255	344064	427.984	357	4095
1256	344064	428.104	360	4006
1257	344064	427.795	355	4095
1258	344064	428.576	361	4095
1259	344064	428.544	362	3891
1260	344064	429.534	361	3894
1261	344064	428.156	359	4095
1262	344064	428.128	356	4095
1263	344064	427.959	359	4095
1264	344064	428.016	360	4025
1265	344064	427.887	354	3957
1266	344064	427.900	360	4014
1267	344064	427.677	360	3832
1268	344064	427.490	361	3933
1269	344064	427.236	360	3839
1270	344064	427.222	355	3987
1271	344064	427.787	358	3802
1272	344064	428.344	359	3735
1273	344064	427.785	361	3929
1274	344064	427.603	362	3737
1275	344064	842.624	679	4095
1276	344064	843.802	681	4095
1277	344064	843.846	681	4095
1278	344064	844.195	684	4095
1279	344064	843.884	680	4095
1280	344064	695.495	558	4095
1281	344064	695.539	568	4095
1282	344064	695.022	572	4095
1283	344064	694.743	561	4095
1284	344064	695.450	571	4095
1285	344064	463.853	389	3889
1286	344064	463.293	392	3912
1287	344064	463.333	395	3918
1288	344064	464.424	389	3651
1289	344064	463.537	392	3173
1290	344064	384.084	332	2803
1291	344064	384.113	333	3054
1292	344064	384.321	333	3032
1293	344064	384.433	334	3057
1294	344064	383.631	332	2808
1295	344064	353.610	307	2373
1296	344064	352.987	303	2638
1297	344064	352.720	306	2374
1298	344064	352.026	305	2597
1299	344064	351.535	302	2716
1300	344064	350.820	305	2464
1301	344064	349.839	301	2556
1302	344064	349.057	305	2685
1303	344064	348.446	303	2657
1304	344064	403.816	343	3891
1305	344064	417.882	353	3961
1306	344064	422.402	356	4095
1307	344064	424.134	353	4095
1308	344064	425.500	354	4041
1309	344064	426.772	360	4095
1310	344064	428.489	360	3879
1311	344064	429.801	360	3780
1312	344064	430.975	360	3699
1313	344064	431.888	365	3621
1314	344064	432.831	368	4095
1315	344064	433.148	365	4095
1316	344064	433.082	366	4095
1317	344064	434.450	368	4095
1318	344064	432.996	366	4095
1319	344064	432.025	363	4095
1320	344064	431.299	361	4095
1321	344064	430.385	365	4095
1322	344064	430.266	364	4095
1323	344064	429.437	361	4095
1324	344064	429.004	363	4095
1325	344064	429.833	362	4095
1326	344064	428.459	362	4095
1327	344064	428.252	361	4095
1328	344064	428.399	360	4095
1329	344064	427.467	354	4095
1330	344064	427.723	361	4095
1331	344064	427.456	362	4095
1332	344064	427.163	359	4095
1333	344064	427.466	360	4095
1334	344064	427.524	357	4095
1335	344064	427.914	359	4095
1336	344064	427.335	357	4095
1337	344064	427.292	356	4095
1338	344064	427.076	356	4095
1339	344064	427.019	359	4095
1340	344064	427.540	359	4095
1341	344064	427.024	361	4095
1342	344064	427.254	362	4095
1343	344064	427.219	361	4095
1344	344064	427.199	359	4095
1345	344064	427.160	363	4011
1346	344064	427.339	360	4095
1347	344064	426.932	362	4095
1348	344064	426.669	359	4095
1349	344064	426.457	360	4095
1350	344064	427.309	359	4095
1351	344064	426.617	362	4095
1352	344064	426.530	360	4095
1353	344064	426.186	357	4095
1354	344064	426.184	358	4095
1355	344064	426.198	360	4095
1356	344064	426.892	362	4095
1357	344064	426.723	360	4095
1358	344064	427.172	360	4095
1359	344064	426.357	361	4095
1360	344064	426.684	361	4095
1361	344064	426.345	357	4095
1362	344064	426.408	361	4095
1363	344064	426.353	353	4095
1364	344064	426.305	357	4095
1365	344064	425.834	359	4095
1366	344064	425.992	362	4095
1367	344064	426.322	358	4095
1368	344064	425.502	355	4095
1369	344064	425.786	358	4095
1370	344064	426.758	357	4095
1371	344064	426.267	360	4095
1372	344064	425.882	355	4095
1373	344064	821.202	623	3124
1374	344064	822.632	619	3218
1375	344064	823.031	617	3049
1376	344064	822.467	619	3500
1377	344064	823.443	619	3187
1378	344064	676.748	512	2512
1379	344064	677.419	509	2607
1380	344064	676.340	511	2415
1381	344064	676.017	505	2696
1382	344064	676.608	504	2682
1383	344064	451.114	349	1287
1384	344064	450.540	347	1297
1385	344064	450.698	354	1213
1386	344064	451.471	358	1293
1387	344064	451.091	357	1268
1388	344064	374.710	311	826
1389	344064	374.637	308	881
1390	344064	374.851	310	857
1391	344064	374.823	306	822
1392	344064	374.508	307	851
1393	344064	350.402	296	915
1394	344064	350.070	294	843
1395	344064	349.662	295	869
1396	344064	349.280	297	901
1397	344064	349.061	297	924
1398	344064	347.883	293	950
1399	344064	347.268	290	900
1400	344064	347.033	295	931
1401	344064	346.145	294	910
1402	344064	412.088	335	1224
1403	344064	419.145	343	1257
1404	344064	421.754	347	1348
1405	344064	423.021	342	1228
1406	344064	424.084	349	1251
1407	344064	425.204	345	1309
1408	344064	426.703	344	1285
1409	344064	427.523	347	1197
1410	344064	430.859	349	1259
1411	344064	429.845	353	1258
1412	344064	430.318	343	1190
1413	344064	430.486	351	1205
1414	344064	430.420	345	1357
1415	344064	431.367	351	1250
1416	344064	430.298	349	1406
1417	344064	430.593	345	1387
1418	344064	428.749	345	1435
1419	344064	428.804	347	1437
1420	344064	427.787	349	1414
1421	344064	426.988	345	1385
1422	344064	426.527	345	1315
1423	344064	426.953	346	1343
1424	344064	426.193	347	1307
1425	344064	426.020	346	1349
1426	344064	426.329	346	1331
1427	344064	425.683	346	1411
1428	344064	425.504	343	1264
1429	344064	425.541	345	1425
1430	344064	425.058	345	1342
1431	344064	425.502	338	1345
1432	344064	425.418	336	1305
1433	344064	425.957	346	1292
1434	344064	425.458	348	1324
1435	344064	425.438	342	1291
1436	344064	425.290	347	1344
1437	344064	425.632	342	1328
1438	344064	425.782	346	1275
1439	344064	425.544	343	1278
1440	344064	426.404	340	1389
1441	344064	425.881	341	1258
1442	344064	425.920	342	1384
1443	344064	426.526	349	1386
1444	344064	425.479	347	1376
1445	344064	425.595	345	1359
1446	344064	425.819	346	1286
1447	344064	425.648	344	1326
1448	344064	426.711	350	1286
1449	344064	425.829	340	1375
1450	344064	426.339	344	1333
1451	344064	425.576	345	1379
1452	344064	425.788	347	1385
1453	344064	425.681	341	1282
1454	344064	426.444	345	1334
1455	344064	426.717	339	1302
1456	344064	427.100	346	1349
1457	344064	426.543	346	1239
1458	344064	427.019	348	1301
1459	344064	427.054	343	1244
1460	344064	427.611	340	1424
1461	344064	427.912	344	1327
1462	344064	428.696	346	1325
1463	344064	428.660	337	1425
1464	344064	428.541	345	1327
1465	344064	428.624	345	1316
1466	344064	428.391	347	1294
1467	344064	428.579	345	1321
1468	344064	429.780	348	1286
1469	344064	428.688	346	1315
1470	344064	428.356	345	1274
1471	344064	855.071	677	4095
1472	344064	856.534	686	4095
1473	344064	856.305	694	4095
1474	344064	856.181	691	4095
1475	344064	855.990	694	4095
1476	344064	698.154	569	4095
1477	344064	699.158	556	4095
1478	344064	697.337	554	4095
1479	344064	696.816	571	4095
1480	344064	698.288	574	4095
1481	344064	462.939	391	2346
1482	344064	461.967	391	2491
1483	344064	462.346	387	2472
1484	344064	463.476	389	2344
1485	344064	462.465	390	2399
1486	344064	383.085	325	1585
1487	344064	382.932	330	1517
1488	344064	383.157	323	1577
1489	344064	383.538	326	1581
1490	344064	383.127	330	1590
1491	344064	356.657	308	1294
1492	344064	356.017	310	1439
1493	344064	355.935	311	1370
1494	344064	355.422	308	1492
1495	344064	355.155	310	1474
1496	344064	354.269	308	1432
1497	344064	353.499	304	1566
1498	344064	353.118	308	1537
1499	344064	352.209	306	1567
1500	344064	425.854	364	2267
1501	344064	430.855	363	2150
1502	344064	433.121	369	2210
1503	344064	434.435	367	2285
1504	344064	435.568	369	2271
1505	344064	436.007	365	2158
1506	344064	437.528	371	2053
1507	344064	438.586	371	1944
1508	344064	440.609	373	2136
1509	344064	440.378	374	2096
1510	344064	441.203	373	2019
1511	344064	441.230	376	2007
1512	344064	441.421	375	2093
1513	344064	441.614	373	2250
1514	344064	440.991	372	2290
1515	344064	440.775	372	2307
1516	344064	439.376	375	2136
1517	344064	439.168	372	2283
1518	344064	438.290	370	2368
1519	344064	437.709	371	2259
1520	344064	437.543	370	2337
1521	344064	436.878	373	2399
1522	344064	436.625	372	2176
1523	344064	436.129	371	2138
1524	344064	436.314	370	2136
1525	344064	435.524	369	2311
1526	344064	435.448	370	2156
1527	344064	435.367	366	2163
1528	344064	435.130	370	2231
1529	344064	435.569	369	2314
1530	344064	435.199	366	2342
1531	344064	435.109	367	2234
1532	344064	435.259	367	2290
1533	344064	435.088	363	2300
1534	344064	434.617	365	2246
1535	344064	435.241	367	2304
1536	344064	435.508	371	2246
1537	344064	434.965	367	2308
1538	344064	435.365	367	2277
1539	344064	435.235	371	2152
1540	344064	435.333	371	2262
1541	344064	435.447	372	2283
1542	344064	434.604	371	2300
1543	344064	434.604	369	2210
1544	344064	434.630	367	2257
1545	344064	434.643	371	2244
1546	344064	436.343	371	2295
1547	344064	434.586	359	2259
1548	344064	434.892	372	2246
1549	344064	434.319	369	2160
1550	344064	434.200	365	2188
1551	344064	434.252	364	2213
1552	344064	434.699	370	2271
1553	344064	435.071	369	2253
1554	344064	434.659	368	2270
1555	344064	434.246	362	2177
1556	344064	434.425	366	2254
1557	344064	434.181	371	2261
1558	344064	434.596	369	2222
1559	344064	434.301	361	2259
1560	344064	434.618	371	2346
1561	344064	433.845	364	2296
1562	344064	433.806	371	2181
1563	344064	433.689	366	2273
1564	344064	433.722	367	2242
1565	344064	433.667	366	2318
1566	344064	434.908	368	2122
1567	344064	434.393	364	2232
1568	344064	433.978	367	2212
1569	344064	840.966	611	4095
1570	344064	841.329	611	4095
1571	344064	840.070	609	4095
1572	344064	840.220	607	4095
1573	344064	840.285	605	4095
1574	344064	690.386	512	4095
1575	344064	691.971	518	4095
1576	344064	689.876	513	4095
1577	344064	689.036	513	4095
1578	344064	690.348	510	4095
1579	344064	460.069	366	4095
1580	344064	459.198	363	4095
1581	344064	459.134	364	4095
1582	344064	459.815	362	4095
1583	344064	459.716	361	4095
1584	344064	380.089	311	4095
1585	344064	379.895	311	4095
1586	344064	380.243	310	4095
1587	344064	380.285	307	4095
1588	344064	379.884	307	4095
1589	344064	354.134	299	4095
1590	344064	351.664	299	4095
1591	344064	351.469	296	4095
1592	344064	351.067	299	4095
1593	344064	350.654	297	4095
1594	344064	349.758	300	4095
1595	344064	349.187	299	4095
1596	344064	348.478	299	4095
1597	344064	347.703	296	4095
1598	344064	416.530	346	4095
1599	344064	423.347	348	4095
1600	344064	425.579	345	4095
1601	344064	427.831	351	4095
1602	344064	428.134	352	4095
1603	344064	429.084	354	4095
1604	344064	430.504	352	4095
1605	344064	431.792	354	4095
1606	344064	433.608	357	4095
1607	344064	433.853	358	4095
1608	344064	434.363	354	4095
1609	344064	434.885	351	4095
1610	344064	434.672	360	4095
1611	344064	435.104	358	4095
1612	344064	434.521	354	4095
1613	344064	434.094	358	4095
1614	344064	432.924	353	4095
1615	344064	432.701	356	4095
1616	344064	431.945	355	4095
1617	344064	431.597	343	4095
1618	344064	430.762	354	4095
1619	344064	430.851	351	4095
1620	344064	430.164	354	4095
1621	344064	429.830	351	4095
1622	344064	430.155	347	4095
1623	344064	429.419	352	4095
1624	344064	429.023	350	4095
1625	344064	429.208	354	4095
1626	344064	429.168	344	4095
1627	344064	429.574	352	4095
1628	344064	429.358	347	4095
1629	344064	430.215	353	4095
1630	344064	430.377	354	4095
1631	344064	430.032	347	4095
1632	344064	429.554	342	4095
1633	344064	430.280	342	4095
1634	344064	430.282	347	4095
1635	344064	430.242	349	4095
1636	344064	430.893	351	4095
1637	344064	430.935	351	4095
1638	344064	431.099	351	4095
1639	344064	431.384	354	4095
1640	344064	430.717	354	4095
1641	344064	431.018	349	4095
1642	344064	431.179	349	4095
1643	344064	431.347	354	4095
1644	344064	432.696	344	4095
1645	344064	431.534	348	4095
1646	344064	432.182	351	4095
1647	344064	431.819	351	4095
1648	344064	431.923	350	4095
1649	344064	431.985	354	4095
1650	344064	433.099	352	4095
1651	344064	433.773	350	4095
1652	344064	433.588	350	4095
1653	344064	432.861	352	4095
1654	344064	433.165	351	4095
1655	344064	433.419	349	4095
1656	344064	433.825	352	4095
1657	344064	432.910	350	4095
1658	344064	433.401	348	4095
1659	344064	433.446	348	4095
1660	344064	433.484	352	4095
1661	344064	433.720	346	4095
1662	344064	433.656	352	4095
1663	344064	433.674	348	4095
1664	344064	434.771	353	4095
1665	344064	434.246	353	4095
1666	344064	433.891	349	4095
1667	344064	843.750	661	4095
1668	344064	844.791	654	4095
1669	344064	844.731	666	4095
1670	344064	844.375	669	4095
1671	344064	844.510	664	4095
1672	344064	691.151	533	4095
1673	344064	691.940	527	4095
1674	344064	690.731	528	4095
1675	344064	690.185	522	4095
1676	344064	690.394	525	4095
1677	344064	463.098	360	4095
1678	344064	462.266	368	4095
1679	344064	462.311	368	4095
1680	344064	462.634	361	4095
1681	344064	462.833	367	4095
1682	344064	383.128	311	2751
1683	344064	382.996	313	3042
1684	344064	383.403	314	2913
1685	344064	383.171	313	2949
1686	344064	382.999	314	2919
1687	344064	356.310	307	2720
1688	344064	353.819	305	2845
1689	344064	353.642	302	2662
1690	344064	352.912	302	2817
1691	344064	352.516	304	2598
1692	344064	351.377	301	2750
1693	344064	350.670	305	2802
1694	344064	349.876	303	2505
1695	344064	349.096	300	2636
1696	344064	410.556	347	4095
1697	344064	421.240	346	3865
1698	344064	425.245	356	4095
1699	344064	427.731	359	4019
1700	344064	428.560	362	4095
1701	344064	429.819	363	3799
1702	344064	432.418	362	4095
1703	344064	433.101	363	3967
1704	344064	434.688	364	3823
1705	344064	435.324	365	3812
1706	344064	436.026	362	4095
1707	344064	436.487	365	4095
1708	344064	436.671	366	4071
1709	344064	437.155	361	4083
1710	344064	436.472	364	4095
1711	344064	436.153	360	4095
1712	344064	435.085	362	4095
1713	344064	434.792	363	4095
1714	344064	434.090	364	4003
1715	344064	433.878	359	4095
1716	344064	433.418	365	4095
1717	344064	433.677	359	4095
1718	344064	432.748	350	4095
1719	344064	432.731	359	4095
1720	344064	432.896	356	4095
1721	344064	432.158	350	4095
1722	344064	431.572	350	4095
1723	344064	431.197	360	4095
1724	344064	431.015	360	4095
1725	344064	431.449	356	4095
1726	344064	431.222	353	4095
1727	344064	431.793	359	4095
1728	344064	432.059	358	4095
1729	344064	431.555	359	4095
1730	344064	430.995	363	4095
1731	344064	431.658	358	4095
1732	344064	431.686	358	4042
1733	344064	431.723	361	4095
1734	344064	432.276	363	4095
1735	344064	432.220	352	4095
1736	344064	432.341	362	4095
1737	344064	432.431	354	4095
1738	344064	431.554	353	3908
1739	344064	431.729	362	3974
1740	344064	431.899	358	4095
1741	344064	431.745	359	4095
1742	344064	433.334	360	4095
1743	344064	431.817	357	4095
1744	344064	432.043	361	4095
1745	344064	431.586	357	4095
1746	344064	431.853	358	4095
1747	344064	431.610	362	4095
1748	344064	432.172	362	4095
1749	344064	433.267	364	3894
1750	344064	432.442	364	3781
1751	344064	432.041	362	4095
1752	344064	432.056	360	4095
1753	344064	432.747	364	4095
1754	344064	432.527	361	4009
1755	344064	432.284	362	4095
1756	344064	432.336	366	4095
1757	344064	431.791	360	3999
1758	344064	429.889	358	3887
1759	344064	429.994	359	4095
1760	344064	429.637	359	4088
1761	344064	429.709	363	4095
1762	344064	430.598	364	4095
1763	344064	430.337	359	4022
1764	344064	430.218	359	4003
1765	344064	868.953	630	4095
1766	344064	869.412	633	4095
1767	344064	869.743	627	4095
1768	344064	869.224	624	4095
1769	344064	869.435	635	4095
1770	344064	706.738	533	4095
1771	344064	707.364	523	4095
1772	344064	704.901	533	4095
1773	344064	703.896	530	4095
1774	344064	704.445	531	4095
1775	344064	473.751	378	4095
1776	344064	473.024	377	4095
1777	344064	473.023	377	4095
1778	344064	473.195	379	4095
1779	344064	473.100	376	4095
1780	344064	391.821	322	4095
1781	344064	391.310	319	4095
1782	344064	391.403	314	4095
1783	344064	390.867	319	4095
1784	344064	390.877	316	4095
1785	344064	363.938	308	4050
1786	344064	362.164	304	3904
1787	344064	361.889	308	4006
1788	344064	361.108	304	3938
1789	344064	360.653	307	3916
1790	344064	359.689	305	3924
1791	344064	358.709	300	4095
1792	344064	358.106	303	3926
1793	344064	357.120	302	4066
1794	344064	356.498	301	4074
1795	344064	355.876	301	3784
1796	344064	355.779	298	3878
1797	344064	356.286	301	3952
1798	344064	356.197	299	4095
1799	344064	356.639	299	3865
1800	344064	357.614	305	3742
1801	344064	358.555	301	3706
1802	344064	359.401	304	4023
1803	344064	359.801	305	3799
1804	344064	360.027	306	3882
1805	344064	360.274	306	4043
1806	344064	359.622	305	4095
1807	344064	359.409	305	4095
1808	344064	359.006	303	3866
1809	344064	358.114	300	4095
1810	344064	357.275	301	4095
1811	344064	356.742	296	4095
1812	344064	356.203	301	3911
1813	344064	355.611	298	4060
1814	344064	355.071	303	4015
1815	344064	355.058	299	4011
1816	344064	354.416	301	4095
1817	344064	354.278	301	4095
1818	344064	354.801	301	3935
1819	344064	353.722	300	3956
1820	344064	353.576	299	4095
1821	344064	353.580	298	3892
1822	344064	353.485	300	3903
1823	344064	353.519	293	4038
1824	344064	353.612	301	4095
1825	344064	353.563	296	3767
1826	344064	353.670	300	4032
1827	344064	353.337	299	3817
1828	344064	352.989	299	3933
1829	344064	353.283	296	4021
1830	344064	353.309	299	4095
1831	344064	353.081	298	3817
1832	344064	353.403	300	4077
1833	344064	353.215	301	3781
1834	344064	353.218	301	4095
1835	344064	353.299	296	4073
1836	344064	352.864	296	3785
1837	344064	352.633	297	3919
1838	344064	352.874	299	3877
1839	344064	352.702	299	3701
1840	344064	353.334	300	3855
1841	344064	352.649	298	3745
1842	344064	352.681	298	3695
1843	344064	352.350	294	3766
1844	344064	352.440	299	3821
1845	344064	352.194	296	3745
1846	344064	352.522	303	3751
1847	344064	353.210	300	3968
1848	344064	352.590	300	3946
1849	344064	352.301	296	3820
1850	344064	352.313	300	3900
1851	344064	352.865	294	3847
1852	344064	352.491	298	3947
1853	344064	352.345	297	4087
1854	344064	352.690	298	3835
1855	344064	351.856	296	3656
1856	344064	351.890	298	3669
1857	344064	351.809	299	3708
1858	344064	351.578	299	3913
1859	344064	351.514	298	3800
1860	344064	352.022	298	3678
1861	344064	352.291	299	3706
1862	344064	351.765	300	3759
1863	344064	845.076	598	4095
1864	344064	845.843	606	4095
1865	344064	846.270	604	4095
1866	344064	846.110	600	4095
1867	344064	845.937	610	4095
1868	344064	679.438	502	4095
1869	344064	679.928	496	4095
1870	344064	678.151	482	4095
1871	344064	677.620	498	4095
1872	344064	678.537	480	4095
1873	344064	453.287	364	3493
1874	344064	452.992	361	3423
1875	344064	453.643	355	3028
1876	344064	453.455	363	2741
1877	344064	453.339	360	2944
1878	344064	376.315	311	1596
1879	344064	376.076	315	1688
1880	344064	376.308	311	1582
1881	344064	376.118	316	1438
1882	344064	375.957	313	1534
1883	344064	355.434	301	1880
1884	344064	354.227	298	1745
1885	344064	354.104	289	1930
1886	344064	353.755	292	1581
1887	344064	353.248	295	1606
1888	344064	352.206	296	1550
1889	344064	351.438	290	1672
1890	344064	351.033	293	1537
1891	344064	350.034	298	1721
1892	344064	349.522	289	1474
1893	344064	349.106	292	1489
1894	344064	349.065	293	1381
1895	344064	349.169	286	1501
1896	344064	349.295	286	1467
1897	344064	349.762	293	1264
1898	344064	350.567	302	1213
1899	344064	351.467	292	1240
1900	344064	352.195	291	1300
1901	344064	352.523	299	1195
1902	344064	352.705	296	1349
1903	344064	352.842	293	1237
1904	344064	352.138	291	1185
1905	344064	352.353	291	1135
1906	344064	351.947	298	1160
1907	344064	351.145	289	1069
1908	344064	350.421	297	1070
1909	344064	349.882	282	1022
1910	344064	349.330	291	1076
1911	344064	348.705	294	1138
1912	344064	348.227	292	1155
1913	344064	348.004	288	1159
1914	344064	347.905	294	1089
1915	344064	347.487	284	1045
1916	344064	347.799	290	1063
1917	344064	347.114	296	1064
1918	344064	346.937	290	1166
1919	344064	346.878	287	969
1920	344064	346.629	282	1031
1921	344064	346.779	291	1019
1922	344064	346.749	287	1051
1923	344064	346.980	293	1124
1924	344064	346.836	282	1148
1925	344064	346.522	294	1106
1926	344064	346.243	293	994
1927	344064	346.688	294	1141
1928	344064	346.599	294	1015
1929	344064	346.445	291	1065
1930	344064	346.712	293	1035
1931	344064	346.616	292	1080
